
"ModelPeriodEmissions","UTOPIA","CO2",296.626529
"ModelPeriodEmissions","UTOPIA","NOX",170.895000

"ModelPeriodCostByRegion","UTOPIA",43182.812223

"AccumulatedAnnualDemand","UTOPIA","TX",5.200000,5.460000,5.720000,5.980000,6.240000,6.500000,6.760000,7.020000,7.280000,7.540000,7.800000,8.189000,8.578000,8.967000,9.356000,9.745000,10.134000,10.523000,10.912000,11.301000,11.690000

"FuelProductionByTimeSlice","UTOPIA","RL","SN",0.280000,0.294000,0.308000,0.322000,0.336000,0.350000,0.364000,0.378000,0.392000,0.406000,0.420000,0.441000,0.462000,0.483000,0.504000,0.525000,0.546000,0.567000,0.588000,0.609000,0.630000
"FuelProductionByTimeSlice","UTOPIA","RL","WD",2.800000,2.940000,3.080000,3.220000,3.360000,3.500000,3.640000,3.780000,3.920000,4.060000,4.200000,4.410000,4.620000,4.830000,5.040000,5.250000,5.460000,5.670000,5.880000,6.090000,6.300000
"FuelProductionByTimeSlice","UTOPIA","RL","WN",0.560000,0.588000,0.616000,0.644000,0.672000,0.700000,0.728000,0.756000,0.784000,0.812000,0.840000,0.882000,0.924000,0.966000,1.008000,1.050000,1.092000,1.134000,1.176000,1.218000,1.260000
"FuelProductionByTimeSlice","UTOPIA","TX","ID",1.733160,1.819818,1.906476,1.993134,2.079792,2.166450,2.253108,2.339766,2.426424,2.513082,2.599740,2.729394,2.859047,2.988701,3.118355,3.248009,3.377662,3.507316,3.636970,3.766623,3.896277
"FuelProductionByTimeSlice","UTOPIA","TX","IN",0.866840,0.910182,0.953524,0.996866,1.040208,1.083550,1.126892,1.170234,1.213576,1.256918,1.300260,1.365106,1.429953,1.494799,1.559645,1.624491,1.689338,1.754184,1.819030,1.883877,1.948723
"FuelProductionByTimeSlice","UTOPIA","TX","SD",0.866840,0.910182,0.953524,0.996866,1.040208,1.083550,1.126892,1.170234,1.213576,1.256918,1.300260,1.365106,1.429953,1.494799,1.559645,1.624491,1.689338,1.754184,1.819030,1.883877,1.948723
"FuelProductionByTimeSlice","UTOPIA","TX","SN",0.433160,0.454818,0.476476,0.498134,0.519792,0.541450,0.563108,0.584766,0.606424,0.628082,0.649740,0.682144,0.714547,0.746951,0.779355,0.811758,0.844162,0.876566,0.908970,0.941373,0.973777
"FuelProductionByTimeSlice","UTOPIA","TX","WD",0.866840,0.910182,0.953524,0.996866,1.040208,1.083550,1.126892,1.170234,1.213576,1.256918,1.300260,1.365106,1.429953,1.494799,1.559645,1.624491,1.689338,1.754184,1.819030,1.883877,1.948723
"FuelProductionByTimeSlice","UTOPIA","TX","WN",0.433160,0.454818,0.476476,0.498134,0.519792,0.541450,0.563108,0.584766,0.606424,0.628082,0.649740,0.682144,0.714547,0.746951,0.779355,0.811758,0.844162,0.876566,0.908970,0.941373,0.973777
"FuelProductionByTimeSlice","UTOPIA","SOL","ID",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","SOL","IN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","SOL","SD",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","SOL","SN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","SOL","WD",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","SOL","WN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
